Domain,Receive Time,Serial #,Type,Threat/Content Type,Config Version,Generate Time,Source address,Destination address,NAT Source IP,NAT Destination IP,Rule,Source User,Destination User,Application,Virtual System,Source Zone,Destination Zone,Inbound Interface,Outbound Interface,Log Action,Time Logged,Session ID,Repeat Count,Source Port,Destination Port,NAT Source Port,NAT Destination Port,Flags,IP Protocol,Action,Bytes,Bytes Sent,Bytes Received,Packets,Start Time,Elapsed Time (sec),Category,tpadding,Sequence Number,Action Flags,Source Country,Destination Country,cpadding,Packets Sent,Packets Received,Session End Reason,DG Hierarchy Level 1,DG Hierarchy Level 2,DG Hierarchy Level 3,DG Hierarchy Level 4,Virtual System Name,Device Name,Action Source,Source VM UUID,Destination VM UUID,Tunnel ID/IMSI,Monitor Tag/IMEI,Parent Session ID,Parent Session Start Time,Tunnel,SCTP Association ID,SCTP Chunks,SCTP Chunks Sent,SCTP Chunks Received
1,2021/6/21 10:00,1801038829,TRAFFIC,end,2049,2021/6/21 10:00,172.17.112.87,192.168.51.201,,,AWS_AD-zen_ad,,,dns,vsys1,trust6,trust1,ethernet1/6,ethernet1/1,nri-Log-Forwarding-Profile,2021/6/21 10:00,250634,1,60144,53,0,0,0x19,udp,allow,176,80,96,2,2021/6/21 9:59,0,any,0,33088515906,0x0,172.16.0.0-172.31.255.255,192.168.0.0-192.168.255.255,0,1,1,aged-out,0,0,0,0,,PA-00011SFBI,from-policy,,,0,,0,,N/A,0,0,0,0
1,2021/6/21 10:00,1801038829,TRAFFIC,end,2049,2021/6/21 10:00,172.17.112.217,192.168.51.201,,,AWS_AD-zen_ad,,,dns,vsys1,trust6,trust1,ethernet1/6,ethernet1/1,nri-Log-Forwarding-Profile,2021/6/21 10:00,127659,1,63415,53,0,0,0x19,udp,allow,257,71,186,2,2021/6/21 9:59,0,any,0,33088515905,0x0,172.16.0.0-172.31.255.255,192.168.0.0-192.168.255.255,0,1,1,aged-out,0,0,0,0,,PA-00011SFBI,from-policy,,,0,,0,,N/A,0,0,0,0
1,2021/6/21 10:00,1801038829,TRAFFIC,end,2049,2021/6/21 10:00,172.17.112.195,192.168.51.201,,,AWS_AD-zen_ad,,,dns,vsys1,trust6,trust1,ethernet1/6,ethernet1/1,nri-Log-Forwarding-Profile,2021/6/21 10:00,103529,1,62009,53,0,0,0x19,udp,allow,246,98,148,2,2021/6/21 9:59,0,any,0,33088515904,0x0,172.16.0.0-172.31.255.255,192.168.0.0-192.168.255.255,0,1,1,aged-out,0,0,0,0,,PA-00011SFBI,from-policy,,,0,,0,,N/A,0,0,0,0
1,2021/6/21 10:00,1801038829,TRAFFIC,end,2049,2021/6/21 10:00,192.168.51.201,192.168.51.3,192.168.51.201,192.168.88.10,trust1-dns-dmz,,,dns,vsys1,trust1,DMZ,ethernet1/1,ethernet1/7,nri-Log-Forwarding-Profile,2021/6/21 10:00,30902,1,63051,53,63051,53,0x400019,udp,allow,336,109,227,2,2021/6/21 9:59,0,any,0,33088515903,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,aged-out,0,0,0,0,,PA-00011SFBI,from-policy,,,0,,0,,N/A,0,0,0,0
1,2021/6/21 10:00,1801038829,TRAFFIC,end,2049,2021/6/21 10:00,192.168.234.59,192.168.51.201,,,trust3-zen_ad01,,,dns,vsys1,trust3,trust1,ethernet1/3,ethernet1/1,nri-Log-Forwarding-Profile,2021/6/21 10:00,173248,1,52859,53,0,0,0x19,udp,allow,287,88,199,2,2021/6/21 9:59,0,any,0,33088515902,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,aged-out,0,0,0,0,,PA-00011SFBI,from-policy,,,0,,0,,N/A,0,0,0,0
1,2021/6/21 10:00,1801038829,TRAFFIC,end,2049,2021/6/21 10:00,192.168.28.74,192.168.51.201,,,trust3-zen_ad01,,,dns,vsys1,trust3,trust1,ethernet1/3,ethernet1/1,nri-Log-Forwarding-Profile,2021/6/21 10:00,241254,1,64563,53,0,0,0x19,udp,allow,175,69,106,2,2021/6/21 9:59,0,any,0,33088515901,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,aged-out,0,0,0,0,,PA-00011SFBI,from-policy,,,0,,0,,N/A,0,0,0,0
1,2021/6/21 10:00,1801038829,TRAFFIC,end,2049,2021/6/21 10:00,172.17.112.206,192.168.51.201,,,AWS_AD-zen_ad,,,dns,vsys1,trust6,trust1,ethernet1/6,ethernet1/1,nri-Log-Forwarding-Profile,2021/6/21 10:00,8700,1,52357,53,0,0,0x19,udp,allow,193,75,118,2,2021/6/21 9:59,0,any,0,33088515900,0x0,172.16.0.0-172.31.255.255,192.168.0.0-192.168.255.255,0,1,1,aged-out,0,0,0,0,,PA-00011SFBI,from-policy,,,0,,0,,N/A,0,0,0,0
1,2021/6/21 10:00,1801038829,TRAFFIC,end,2049,2021/6/21 10:00,192.168.190.46,192.168.51.201,,,trust3-zen_ad01,,,dns,vsys1,trust3,trust1,ethernet1/3,ethernet1/1,nri-Log-Forwarding-Profile,2021/6/21 10:00,133577,1,52347,53,0,0,0x19,udp,allow,198,91,107,2,2021/6/21 9:59,0,any,0,33088515899,0x0,192.168.0.0-192.168.255.255,192.168.0.0-192.168.255.255,0,1,1,aged-out,0,0,0,0,,PA-00011SFBI,from-policy,,,0,,0,,N/A,0,0,0,0
1,2021/6/21 10:00,1801038829,TRAFFIC,end,2049,2021/6/21 10:00,192.168.56.21,54.199.188.244,61.206.169.146,54.199.188.244,id_256,,,ssl,vsys1,trust5,untrust,ethernet1/5,ethernet1/8,nri-Log-Forwarding-Profile,2021/6/21 10:00,90716,1,45699,443,62611,443,0x40001c,tcp,allow,9496,3144,6352,27,2021/6/21 9:59,1,training-and-tools,0,33088515898,0x0,192.168.0.0-192.168.255.255,Japan,0,13,14,tcp-fin,0,0,0,0,,PA-00011SFBI,from-policy,,,0,,0,,N/A,0,0,0,0
1,2021/6/21 10:00,1801038829,TRAFFIC,end,2049,2021/6/21 10:00,192.168.28.243,40.77.226.250,61.206.169.146,40.77.226.250,trust3_GoogleMeet,,,ssl,vsys1,trust3,untrust,ethernet1/3,ethernet1/8,nri-Log-Forwarding-Profile,2021/6/21 10:00,72680,1,62520,443,4906,443,0x40001a,tcp,allow,10948,4491,6457,22,2021/6/21 9:57,162,computer-and-internet-info,0,33088515897,0x0,192.168.0.0-192.168.255.255,Ireland,0,14,8,tcp-rst-from-client,0,0,0,0,,PA-00011SFBI,from-policy,,,0,,0,,N/A,0,0,0,0
1,2021/6/21 10:00,1801038829,TRAFFIC,end,2049,2021/6/21 10:00,172.17.31.15,192.168.51.37,,,aws_zabbix-trust1,,,zabbix,vsys1,trust6,trust1,ethernet1/6,ethernet1/1,nri-Log-Forwarding-Profile,2021/6/21 10:00,79141,1,37448,10050,0,0,0x1c,tcp,allow,647,361,286,9,2021/6/21 9:59,0,any,0,33088515896,0x0,172.16.0.0-172.31.255.255,192.168.0.0-192.168.255.255,0,5,4,tcp-fin,0,0,0,0,,PA-00011SFBI,from-policy,,,0,,0,,N/A,0,0,0,0
